timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1718836953135,261,Petición HTTP,200,,Grupo de Hilos 1-79,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,261,0,139
1718836953237,208,Petición HTTP,200,,Grupo de Hilos 1-81,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,208,0,107
1718836953292,208,Petición HTTP,200,,Grupo de Hilos 1-82,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,208,0,104
1718836953345,257,Petición HTTP,200,,Grupo de Hilos 1-83,text,true,,1117,147,6,6,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,257,0,130
1718836953397,208,Petición HTTP,200,,Grupo de Hilos 1-84,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,208,0,96
1718836953438,193,Petición HTTP,200,,Grupo de Hilos 1-85,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,193,0,93
1718836953485,242,Petición HTTP,200,,Grupo de Hilos 1-86,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,242,0,116
1718836953537,196,Petición HTTP,200,,Grupo de Hilos 1-87,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,196,0,96
1718836953587,239,Petición HTTP,200,,Grupo de Hilos 1-88,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,239,0,107
1718836953634,195,Petición HTTP,200,,Grupo de Hilos 1-89,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,194,0,93
1718836953686,198,Petición HTTP,200,,Grupo de Hilos 1-90,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,198,0,97
1718836953733,197,Petición HTTP,200,,Grupo de Hilos 1-91,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,195,0,95
1718836953784,195,Petición HTTP,200,,Grupo de Hilos 1-92,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,195,0,94
1718836953837,202,Petición HTTP,200,,Grupo de Hilos 1-93,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,202,0,96
1718836953883,202,Petición HTTP,200,,Grupo de Hilos 1-94,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,202,0,96
1718836953934,202,Petición HTTP,200,,Grupo de Hilos 1-95,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,202,0,96
1718836953987,199,Petición HTTP,200,,Grupo de Hilos 1-96,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,199,0,98
1718836954039,201,Petición HTTP,200,,Grupo de Hilos 1-97,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,201,0,96
1718836954089,199,Petición HTTP,200,,Grupo de Hilos 1-98,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,199,0,97
1718836954139,198,Petición HTTP,200,,Grupo de Hilos 1-99,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,198,0,97
1718836954186,196,Petición HTTP,200,,Grupo de Hilos 1-100,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,196,0,95
1718836954234,195,Petición HTTP,200,,Grupo de Hilos 1-101,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,195,0,96
1718836954285,196,Petición HTTP,200,,Grupo de Hilos 1-102,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,196,0,95
1718836954333,216,Petición HTTP,200,,Grupo de Hilos 1-103,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,216,0,96
1718836954383,205,Petición HTTP,200,,Grupo de Hilos 1-104,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,205,0,96
1718836954435,207,Petición HTTP,200,,Grupo de Hilos 1-105,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,207,0,101
1718836954484,205,Petición HTTP,200,,Grupo de Hilos 1-106,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,205,0,98
1718836954536,199,Petición HTTP,200,,Grupo de Hilos 1-107,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,199,0,99
1718836954584,203,Petición HTTP,200,,Grupo de Hilos 1-108,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,203,0,100
1718836954636,195,Petición HTTP,200,,Grupo de Hilos 1-109,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,195,0,94
1718836954685,199,Petición HTTP,200,,Grupo de Hilos 1-110,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,199,0,96
1718836954734,199,Petición HTTP,200,,Grupo de Hilos 1-111,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,199,0,95
1718836954785,198,Petición HTTP,200,,Grupo de Hilos 1-112,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,198,0,94
1718836954834,200,Petición HTTP,200,,Grupo de Hilos 1-113,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,200,0,99
1718836954883,203,Petición HTTP,200,,Grupo de Hilos 1-114,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,203,0,100
1718836954934,199,Petición HTTP,200,,Grupo de Hilos 1-115,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,199,0,96
1718836954983,197,Petición HTTP,200,,Grupo de Hilos 1-116,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,197,0,96
1718836955034,204,Petición HTTP,200,,Grupo de Hilos 1-117,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,204,0,96
1718836955081,202,Petición HTTP,200,,Grupo de Hilos 1-118,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,201,0,99
1718836955133,200,Petición HTTP,200,,Grupo de Hilos 1-119,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,200,0,99
1718836955185,198,Petición HTTP,200,,Grupo de Hilos 1-120,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,198,0,95
1718836955234,198,Petición HTTP,200,,Grupo de Hilos 1-121,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,198,0,99
